Delito,SubDelito,Fecha,Victima,SubVictima,Edad,Edad,Genero,Nacionalidad,Provincia,Distrito,
HURTO,POR DESCUIDO,2021-02-25,09:00:00 - 11:59:59,PERSONA,OTRO O INDETERMINADO [PERSONA],Mayor de edad,HOMBRE,COSTA RICA,CARTAGO,OREAMUNO,
HURTO,POR DESCUIDO,2021-02-26,12:00:00 - 14:59:59,PERSONA,OTRO O INDETERMINADO [PERSONA],Mayor de edad,HOMBRE,COSTA RICA,PUNTARENAS,PUNTARENAS,
HURTO,POR DESCUIDO,2021-02-27,00:00:00 - 02:59:59,VEHICULO,AUTOMOVIL [VEHICULO],Mayor de edad,HOMBRE,COSTA RICA,SAN JOSE,PEREZ ZELEDON,
HURTO,POR DESCUIDO,2021-02-27,12:00:00 - 14:59:59,PERSONA,OTRO O INDETERMINADO [PERSONA],Mayor de edad,HOMBRE,COSTA RICA,PUNTARENAS,PARRITA,
HURTO,POR DESCUIDO,2021-02-28,21:00:00 - 23:59:59,PERSONA,OTRO O INDETERMINADO [PERSONA],Mayor de edad,MUJER,COSTA RICA,PUNTARENAS,GOLFITO,
HURTO,POR DESCUIDO,2021-03-01,18:00:00 - 20:59:59,PERSONA,PEATON [PERSONA],Mayor de edad,HOMBRE,Desconocido,SAN JOSE,TARRAZU,
HURTO,POR DESCUIDO,2021-02-28,21:00:00 - 23:59:59,VEHICULO,AUTOMOVIL [VEHICULO],Mayor de edad,MUJER,COSTA RICA,HEREDIA,SAN PABLO,
HURTO,POR DESCUIDO,2021-03-02,12:00:00 - 14:59:59,EDIFICACION,OTRO O INDETERMINADO [EDIFICACION],Mayor de edad,HOMBRE,COSTA RICA,CARTAGO,LA UNION,
HURTO,POR DESCUIDO,2021-02-05,00:00:00 - 02:59:59,VIVIENDA,NO APLICA [VIVIENDA],Mayor de edad,MUJER,COSTA RICA,ALAJUELA,ALAJUELA,
HURTO,POR DESCUIDO,2021-01-30,12:00:00 - 14:59:59,PERSONA,USUARIO SERVICIO PUBLICO/PRIVADO [PERSONA],Mayor de edad,MUJER,BELGICA,PUNTARENAS,ESPARZA,
HURTO,POR DESCUIDO,2021-03-02,00:00:00 - 02:59:59,OTROS,BICICLETA [OTROS],Mayor de edad,HOMBRE,COSTA RICA,ALAJUELA,SAN RAMON,
HURTO,POR DESCUIDO,2021-03-06,12:00:00 - 14:59:59,VEHICULO,AUTOMOVIL [VEHICULO],Adulto Mayor,HOMBRE,COSTA RICA,SAN JOSE,GOICOECHEA,
HURTO,POR DESCUIDO,2021-03-05,21:00:00 - 23:59:59,VEHICULO,SERVICIO PUBLICO/TAXI LEGAL O PIRATA/AUTOBUS [VEHICULO],Adulto Mayor,HOMBRE,COSTA RICA,SAN JOSE,DESAMPARADOS,
HURTO,POR DESCUIDO,2021-02-26,09:00:00 - 11:59:59,OTROS,BICICLETA [OTROS],Mayor de edad,HOMBRE,COSTA RICA,PUNTARENAS,GARABITO,
HURTO,POR DESCUIDO,2021-03-06,09:00:00 - 11:59:59,PERSONA,TURISTA/NACIONAL [PERSONA],Mayor de edad,HOMBRE,COSTA RICA,LIMON,TALAMANCA,
HURTO,POR DESCUIDO,2021-03-08,09:00:00 - 11:59:59,EDIFICACION,CONSTRUCCI&#211,N [EDIFICACION],Mayor de edad,HOMBRE,NICARAGUA,SAN JOSE,MONTES DE OCA
HURTO,POR CONFIANZA,2021-01-12,00:00:00 - 02:59:59,VIVIENDA,NO APLICA [VIVIENDA],Mayor de edad,MUJER,COSTA RICA,SAN JOSE,ASERRI,
HURTO,POR CONFIANZA,2021-01-08,00:00:00 - 02:59:59,EDIFICACION,OFICINAS/EMPRESA [EDIFICACION],Desconocido,DESCONOCIDO,Desconocido,SAN JOSE,GOICOECHEA,
HURTO,POR CONFIANZA,2021-01-27,21:00:00 - 23:59:59,VIVIENDA,NO APLICA [VIVIENDA],Mayor de edad,MUJER,COSTA RICA,SAN JOSE,CURRIDABAT,
HURTO,POR CONFIANZA,2021-01-26,06:00:00 - 08:59:59,VIVIENDA,NO APLICA [VIVIENDA],Mayor de edad,HOMBRE,ESTADOS UNIDOS,GUANACASTE,TILARAN,
HURTO,POR CONFIANZA,2021-01-29,06:00:00 - 08:59:59,PERSONA,OTRO O INDETERMINADO [PERSONA],Desconocido,MUJER,COSTA RICA,CARTAGO,CARTAGO,
HURTO,POR CONFIANZA,2021-01-29,09:00:00 - 11:59:59,VIVIENDA,NO APLICA [VIVIENDA],Mayor de edad,MUJER,COSTA RICA,PUNTARENAS,MONTES DE ORO,
HURTO,POR CONFIANZA,2021-01-21,00:00:00 - 02:59:59,VIVIENDA,NO APLICA [VIVIENDA],Mayor de edad,HOMBRE,COSTA RICA,PUNTARENAS,PUNTARENAS,
HURTO,POR CONFIANZA,2021-02-04,15:00:00 - 17:59:59,EDIFICACION,TIENDA/BOUTIQUE [EDIFICACION],Mayor de edad,HOMBRE,COSTA RICA,ALAJUELA,SAN RAMON,
HURTO,POR CONFIANZA,2021-02-01,03:00:00 - 05:59:59,VIVIENDA,NO APLICA [VIVIENDA],Mayor de edad,MUJER,COSTA RICA,ALAJUELA,ALAJUELA,
HURTO,POR CONFIANZA,2021-02-05,12:00:00 - 14:59:59,VIVIENDA,NO APLICA [VIVIENDA],Mayor de edad,MUJER,COSTA RICA,SAN JOSE,DESAMPARADOS,
HURTO,POR CONFIANZA,2021-01-31,12:00:00 - 14:59:59,EDIFICACION,CONSTRUCCI&#211,N [EDIFICACION],Mayor de edad,HOMBRE,COSTA RICA,GUANACASTE,SANTA CRUZ
HURTO,POR CONFIANZA,2021-02-05,21:00:00 - 23:59:59,PERSONA,PASAJERO DE TRANSPORTE PUBLICO [PERSONA],Adulto Mayor,HOMBRE,COSTA RICA,SAN JOSE,SAN JOSE,
HURTO,POR CONFIANZA,2021-02-07,21:00:00 - 23:59:59,VIVIENDA,NO APLICA [VIVIENDA],Mayor de edad,HOMBRE,COSTA RICA,SAN JOSE,DESAMPARADOS,
HURTO,POR CONFIANZA,2021-02-10,12:00:00 - 14:59:59,PERSONA,PEATON [PERSONA],Mayor de edad,MUJER,COSTA RICA,PUNTARENAS,QUEPOS,
HURTO,POR CONFIANZA,2021-02-10,15:00:00 - 17:59:59,VIVIENDA,NO APLICA [VIVIENDA],Adulto Mayor,MUJER,COSTA RICA,HEREDIA,SARAPIQUI,
HURTO,POR CONFIANZA,2021-02-10,21:00:00 - 23:59:59,VIVIENDA,NO APLICA [VIVIENDA],Mayor de edad,HOMBRE,CUBA,ALAJUELA,SAN RAMON,
HURTO,POR CONFIANZA,2021-02-12,00:00:00 - 02:59:59,VIVIENDA,NO APLICA [VIVIENDA],Mayor de edad,HOMBRE,VENEZUELA,SAN JOSE,TIBAS,
HURTO,POR CONFIANZA,2021-02-13,18:00:00 - 20:59:59,PERSONA,CLIENTE HOTEL/MOTEL/PENSION [PERSONA],Mayor de edad,MUJER,COSTA RICA,ALAJUELA,SAN CARLOS,
HURTO,POR CONFIANZA,2021-01-30,00:00:00 - 02:59:59,VIVIENDA,NO APLICA [VIVIENDA],Mayor de edad,MUJER,COSTA RICA,SAN JOSE,CURRIDABAT,
HURTO,POR CONFIANZA,2021-02-07,15:00:00 - 17:59:59,VIVIENDA,NO APLICA [VIVIENDA],Mayor de edad,HOMBRE,COSTA RICA,GUANACASTE,CANAS,
HURTO,POR CONFIANZA,2021-02-16,18:00:00 - 20:59:59,VIVIENDA,NO APLICA [VIVIENDA],Mayor de edad,MUJER,COSTA RICA,ALAJUELA,SAN RAMON,
HURTO,POR CONFIANZA,2021-02-21,12:00:00 - 14:59:59,VIVIENDA,NO APLICA [VIVIENDA],Mayor de edad,HOMBRE,COSTA RICA,HEREDIA,SARAPIQUI,
HURTO,POR CONFIANZA,2021-02-20,21:00:00 - 23:59:59,PERSONA,OTRO O INDETERMINADO [PERSONA],Mayor de edad,HOMBRE,NICARAGUA,CARTAGO,EL GUARCO,
HURTO,POR CONFIANZA,2021-02-24,15:00:00 - 17:59:59,VIVIENDA,NO APLICA [VIVIENDA],Mayor de edad,MUJER,COSTA RICA,SAN JOSE,PEREZ ZELEDON,
HURTO,POR CONFIANZA,2021-02-02,09:00:00 - 11:59:59,PERSONA,PEATON [PERSONA],Adulto Mayor,HOMBRE,COSTA RICA,CARTAGO,CARTAGO,
HURTO,POR CONFIANZA,2021-03-03,12:00:00 - 14:59:59,VIVIENDA,NO APLICA [VIVIENDA],Mayor de edad,MUJER,ESTADOS UNIDOS,GUANACASTE,SANTA CRUZ,
HURTO,POR CONFIANZA,2021-03-06,00:00:00 - 02:59:59,VIVIENDA,NO APLICA [VIVIENDA],Mayor de edad,MUJER,COSTA RICA,GUANACASTE,NICOYA,
HURTO,POR CONFIANZA,2021-03-04,18:00:00 - 20:59:59,EDIFICACION,BODEGA/DEPOSITO/ALMACEN [EDIFICACION],Desconocido,DESCONOCIDO,Desconocido,SAN JOSE,CURRIDABAT,
HURTO,POR CONFIANZA,2021-03-07,00:00:00 - 02:59:59,VIVIENDA,NO APLICA [VIVIENDA],Mayor de edad,MUJER,NICARAGUA,SAN JOSE,DOTA,
ROBO,RUPTURA VENTANA,2021-04-10,18:00:00 - 20:59:59,VIVIENDA,NO APLICA [VIVIENDA],Mayor de edad,HOMBRE,COSTA RICA,CARTAGO,CARTAGO,
ROBO,RUPTURA VENTANA,2021-04-13,15:00:00 - 17:59:59,VIVIENDA,NO APLICA [VIVIENDA],Mayor de edad,HOMBRE,COSTA RICA,ALAJUELA,GRECIA,
ROBO,RUPTURA VENTANA,2021-04-19,00:00:00 - 02:59:59,VIVIENDA,NO APLICA [VIVIENDA],Mayor de edad,DESCONOCIDO,COSTA RICA,ALAJUELA,PALMARES,
ROBO,RUPTURA VENTANA,2021-05-01,06:00:00 - 08:59:59,VIVIENDA,NO APLICA [VIVIENDA],Mayor de edad,MUJER,COSTA RICA,PUNTARENAS,GOLFITO,
ROBO,RUPTURA VENTANA,2021-05-08,00:00:00 - 02:59:59,EDIFICACION,TALLER [EDIFICACION],Adulto Mayor,HOMBRE,COSTA RICA,ALAJUELA,ALAJUELA,
ROBO,RUPTURA VENTANA,2021-05-24,15:00:00 - 17:59:59,VIVIENDA,NO APLICA [VIVIENDA],Mayor de edad,MUJER,COSTA RICA,HEREDIA,SAN RAFAEL,
ROBO DE VEHICULO,ARDID PREVIO,2021-01-09,09:00:00 - 11:59:59,VEHICULO,MOTOCICLETA [VEHICULO],Mayor de edad,HOMBRE,COSTA RICA,CARTAGO,CARTAGO,
ROBO DE VEHICULO,ARDID PREVIO,2021-01-18,18:00:00 - 20:59:59,VEHICULO,MOTOCICLETA [VEHICULO],Mayor de edad,HOMBRE,COSTA RICA,ALAJUELA,ALAJUELA,
ROBO DE VEHICULO,ARDID PREVIO,2021-04-07,15:00:00 - 17:59:59,VEHICULO,MOTOCICLETA [VEHICULO],Mayor de edad,MUJER,COSTA RICA,SAN JOSE,DESAMPARADOS,
ROBO DE VEHICULO,ASALTO,2021-01-03,12:00:00 - 14:59:59,VEHICULO,MOTOCICLETA [VEHICULO],Mayor de edad,HOMBRE,COSTA RICA,LIMON,SIQUIRRES,
ROBO DE VEHICULO,ASALTO,2021-01-08,15:00:00 - 17:59:59,VEHICULO,AUTOMOVIL [VEHICULO],Mayor de edad,HOMBRE,COSTA RICA,SAN JOSE,SAN JOSE,
ROBO DE VEHICULO,ASALTO,2021-01-17,18:00:00 - 20:59:59,VEHICULO,MOTOCICLETA [VEHICULO],Mayor de edad,HOMBRE,COSTA RICA,SAN JOSE,VASQUEZ DE CORONADO,
ROBO DE VEHICULO,ASALTO,2021-01-17,21:00:00 - 23:59:59,VEHICULO,MOTOCICLETA [VEHICULO],Mayor de edad,HOMBRE,COSTA RICA,SAN JOSE,SAN JOSE,
ROBO DE VEHICULO,ASALTO,2021-01-18,21:00:00 - 23:59:59,VEHICULO,AUTOMOVIL [VEHICULO],Mayor de edad,HOMBRE,COSTA RICA,SAN JOSE,SAN JOSE,
ROBO DE VEHICULO,ASALTO,2021-01-20,18:00:00 - 20:59:59,VEHICULO,MOTOCICLETA [VEHICULO],Mayor de edad,HOMBRE,COSTA RICA,SAN JOSE,DESAMPARADOS,
ROBO DE VEHICULO,ASALTO,2021-01-23,21:00:00 - 23:59:59,VEHICULO,OTRO O INDETERMINADO [VEHICULO],Mayor de edad,HOMBRE,COSTA RICA,LIMON,LIMON,
ROBO DE VEHICULO,ASALTO,2021-01-30,18:00:00 - 20:59:59,VEHICULO,MOTOCICLETA [VEHICULO],Mayor de edad,HOMBRE,COSTA RICA,ALAJUELA,ALAJUELA,
ROBO DE VEHICULO,ASALTO,2021-02-01,15:00:00 - 17:59:59,VEHICULO,SERVICIO PUBLICO/TAXI LEGAL O PIRATA/AUTOBUS [VEHICULO],Mayor de edad,HOMBRE,COSTA RICA,SAN JOSE,DESAMPARADOS,
ROBO DE VEHICULO,ASALTO,2021-02-03,15:00:00 - 17:59:59,VEHICULO,MOTOCICLETA [VEHICULO],Mayor de edad,HOMBRE,COSTA RICA,PUNTARENAS,PUNTARENAS,
ROBO DE VEHICULO,ASALTO,2021-02-03,21:00:00 - 23:59:59,VEHICULO,MOTOCICLETA [VEHICULO],Mayor de edad,HOMBRE,COSTA RICA,LIMON,MATINA,
ROBO DE VEHICULO,ASALTO,2021-02-05,15:00:00 - 17:59:59,VEHICULO,RURAL 4X4 [VEHICULO],Mayor de edad,HOMBRE,COSTA RICA,SAN JOSE,SAN JOSE,
ROBO DE VEHICULO,ASALTO,2021-02-22,18:00:00 - 20:59:59,VEHICULO,MOTOCICLETA [VEHICULO],Mayor de edad,HOMBRE,COSTA RICA,GUANACASTE,NICOYA,
ROBO DE VEHICULO,ASALTO,2021-02-27,21:00:00 - 23:59:59,VEHICULO,SERVICIO PUBLICO/TAXI LEGAL O PIRATA/AUTOBUS [VEHICULO],Mayor de edad,HOMBRE,COSTA RICA,SAN JOSE,TIBAS,
ROBO DE VEHICULO,ASALTO,2021-02-27,21:00:00 - 23:59:59,VEHICULO,AUTOMOVIL [VEHICULO],Mayor de edad,MUJER,COSTA RICA,SAN JOSE,SAN JOSE,
ROBO DE VEHICULO,ASALTO,2021-02-28,06:00:00 - 08:59:59,VEHICULO,AUTOMOVIL [VEHICULO],Mayor de edad,HOMBRE,COSTA RICA,SAN JOSE,CURRIDABAT,
ROBO DE VEHICULO,ASALTO,2021-03-01,03:00:00 - 05:59:59,VEHICULO,MOTOCICLETA [VEHICULO],Mayor de edad,HOMBRE,COSTA RICA,LIMON,GUACIMO,
ROBO DE VEHICULO,ASALTO,2021-03-12,00:00:00 - 02:59:59,VEHICULO,CARGA [VEHICULO],Mayor de edad,HOMBRE,COSTA RICA,LIMON,LIMON,
ROBO DE VEHICULO,ASALTO,2021-03-19,18:00:00 - 20:59:59,VEHICULO,MOTOCICLETA [VEHICULO],Menor de edad,MUJER,COSTA RICA,SAN JOSE,PEREZ ZELEDON,
ROBO,FORZADURA,2021-01-25,18:00:00 - 20:59:59,VIVIENDA,NO APLICA [VIVIENDA],Mayor de edad,HOMBRE,COSTA RICA,GUANACASTE,NICOYA,
ROBO,FORZADURA,2021-01-23,00:00:00 - 02:59:59,EDIFICACION,CONSTRUCCI&#211,N [EDIFICACION],Desconocido,DESCONOCIDO,NICARAGUA,ALAJUELA,ALAJUELA
ROBO,FORZADURA,2021-01-05,12:00:00 - 14:59:59,VIVIENDA,NO APLICA [VIVIENDA],Desconocido,MUJER,Desconocido,SAN JOSE,MONTES DE OCA,
ROBO,FORZADURA,2021-01-27,09:00:00 - 11:59:59,VIVIENDA,NO APLICA [VIVIENDA],Desconocido,HOMBRE,ESTADOS UNIDOS,SAN JOSE,SAN JOSE,
ROBO,FORZADURA,2021-01-27,03:00:00 - 05:59:59,VIVIENDA,NO APLICA [VIVIENDA],Mayor de edad,HOMBRE,COSTA RICA,HEREDIA,SAN PABLO,
ROBO,FORZADURA,2021-01-30,12:00:00 - 14:59:59,VIVIENDA,NO APLICA [VIVIENDA],Mayor de edad,MUJER,COSTA RICA,GUANACASTE,CANAS,
ROBO,FORZADURA,2021-01-30,21:00:00 - 23:59:59,VIVIENDA,NO APLICA [VIVIENDA],Mayor de edad,HOMBRE,COSTA RICA,PUNTARENAS,GOLFITO,
ROBO,FORZADURA,2021-01-30,18:00:00 - 20:59:59,VIVIENDA,NO APLICA [VIVIENDA],Mayor de edad,HOMBRE,COSTA RICA,LIMON,POCOCI,
ROBO,FORZADURA,2021-02-03,15:00:00 - 17:59:59,VIVIENDA,NO APLICA [VIVIENDA],Mayor de edad,MUJER,COSTA RICA,LIMON,POCOCI,
ROBO,FORZADURA,2021-02-04,00:00:00 - 02:59:59,VIVIENDA,NO APLICA [VIVIENDA],Mayor de edad,MUJER,COSTA RICA,ALAJUELA,OROTINA,
ROBO,FORZADURA,2021-02-03,00:00:00 - 02:59:59,OTROS,ENTIDADES PUBLICAS NO FINANCIERAS [OTROS],Desconocido,DESCONOCIDO,Desconocido,SAN JOSE,SAN JOSE,
ROBO,FORZADURA,2021-02-04,00:00:00 - 02:59:59,VIVIENDA,NO APLICA [VIVIENDA],Mayor de edad,HOMBRE,COSTA RICA,PUNTARENAS,OSA,
ROBO,FORZADURA,2021-02-07,18:00:00 - 20:59:59,VIVIENDA,NO APLICA [VIVIENDA],Adulto Mayor,HOMBRE,COSTA RICA,GUANACASTE,NICOYA,
ROBO,FORZADURA,2021-02-04,15:00:00 - 17:59:59,OTROS,NO DEFINIDO [OTROS],Desconocido,DESCONOCIDO,Desconocido,PUNTARENAS,OSA,
ROBO,FORZADURA,2021-02-09,18:00:00 - 20:59:59,VIVIENDA,NO APLICA [VIVIENDA],Mayor de edad,MUJER,COSTA RICA,SAN JOSE,GOICOECHEA,
ROBO,FORZADURA,2021-02-10,06:00:00 - 08:59:59,VIVIENDA,NO APLICA [VIVIENDA],Mayor de edad,MUJER,COSTA RICA,SAN JOSE,TARRAZU,
ROBO,FORZADURA,2021-02-09,15:00:00 - 17:59:59,VIVIENDA,NO APLICA [VIVIENDA],Mayor de edad,MUJER,NICARAGUA,GUANACASTE,LIBERIA,
ROBO,FORZADURA,2021-02-10,21:00:00 - 23:59:59,EDIFICACION,BAR [EDIFICACION],Mayor de edad,HOMBRE,COSTA RICA,CARTAGO,EL GUARCO,
ROBO,FORZADURA,2021-02-11,00:00:00 - 02:59:59,VIVIENDA,NO APLICA [VIVIENDA],Mayor de edad,MUJER,ESTADOS UNIDOS,PUNTARENAS,GARABITO,
ROBO,FORZADURA,2021-02-11,00:00:00 - 02:59:59,EDIFICACION,TALLER [EDIFICACION],Mayor de edad,HOMBRE,COSTA RICA,LIMON,POCOCI,
ROBO,FORZADURA,2021-02-11,12:00:00 - 14:59:59,VIVIENDA,NO APLICA [VIVIENDA],Mayor de edad,HOMBRE,COSTA RICA,HEREDIA,SAN RAFAEL,
ROBO,FORZADURA,2021-02-11,18:00:00 - 20:59:59,VIVIENDA,NO APLICA [VIVIENDA],Mayor de edad,MUJER,COSTA RICA,PUNTARENAS,GOLFITO,
ROBO,FORZADURA,2021-02-11,09:00:00 - 11:59:59,VEHICULO,ACUATICO [VEHICULO],Adulto Mayor,HOMBRE,COSTA RICA,PUNTARENAS,GOLFITO,
ROBO,FORZADURA,2021-02-09,00:00:00 - 02:59:59,OTROS,EL ESTADO [OTROS],Mayor de edad,MUJER,COSTA RICA,SAN JOSE,PEREZ ZELEDON,
ROBO,FORZADURA,2021-02-15,00:00:00 - 02:59:59,VIVIENDA,NO APLICA [VIVIENDA],Adulto Mayor,MUJER,COSTA RICA,CARTAGO,TURRIALBA,
ROBO,FORZADURA,2021-02-14,06:00:00 - 08:59:59,VIVIENDA,NO APLICA [VIVIENDA],Mayor de edad,HOMBRE,COSTA RICA,LIMON,TALAMANCA,
ROBO,FORZADURA,2021-02-20,06:00:00 - 08:59:59,VIVIENDA,NO APLICA [VIVIENDA],Mayor de edad,HOMBRE,COSTA RICA,ALAJUELA,SAN CARLOS,
ROBO,FORZADURA,2021-02-22,06:00:00 - 08:59:59,VIVIENDA,NO APLICA [VIVIENDA],Mayor de edad,MUJER,COSTA RICA,SAN JOSE,PEREZ ZELEDON,
ROBO,FORZADURA,2021-02-23,00:00:00 - 02:59:59,VIVIENDA,NO APLICA [VIVIENDA],Mayor de edad,HOMBRE,COSTA RICA,ALAJUELA,OROTINA,
ROBO,FORZADURA,2021-02-23,00:00:00 - 02:59:59,VIVIENDA,NO APLICA [VIVIENDA],Mayor de edad,MUJER,COSTA RICA,PUNTARENAS,PUNTARENAS,
ASALTO,ARMA DE FUEGO,2021-05-21,15:00:00 - 17:59:59,PERSONA,PEATON [PERSONA],Desconocido,HOMBRE,COSTA RICA,SAN JOSE,CURRIDABAT,
ASALTO,ARMA DE FUEGO,2021-05-25,18:00:00 - 20:59:59,PERSONA,PEATON [PERSONA],Mayor de edad,MUJER,COSTA RICA,SAN JOSE,SAN JOSE,
ASALTO,ARMA DE FUEGO,2021-05-27,03:00:00 - 05:59:59,PERSONA,PEATON [PERSONA],Mayor de edad,HOMBRE,COSTA RICA,LIMON,MATINA,
ASALTO,ARMA DE FUEGO,2021-05-27,18:00:00 - 20:59:59,VIVIENDA,NO APLICA [VIVIENDA],Desconocido,MUJER,COSTA RICA,HEREDIA,SAN PABLO,
ASALTO,ARMA DE FUEGO,2021-05-27,18:00:00 - 20:59:59,EDIFICACION,TIENDA/BOUTIQUE [EDIFICACION],Mayor de edad,HOMBRE,COSTA RICA,ALAJUELA,ALAJUELA,
ASALTO,ARMA DE FUEGO,2021-05-31,09:00:00 - 11:59:59,VEHICULO,AUTOMOVIL [VEHICULO],Desconocido,DESCONOCIDO,COSTA RICA,SAN JOSE,SAN JOSE,
ASALTO,ARMA DE FUEGO,2021-05-31,09:00:00 - 11:59:59,PERSONA,OTRO O INDETERMINADO [PERSONA],Mayor de edad,DESCONOCIDO,COSTA RICA,LIMON,SIQUIRRES,
ASALTO,ARMA DE FUEGO,2021-05-31,18:00:00 - 20:59:59,VIVIENDA,NO APLICA [VIVIENDA],Mayor de edad,DESCONOCIDO,COSTA RICA,SAN JOSE,SAN JOSE,
ASALTO,ARMA DE FUEGO,2021-06-01,09:00:00 - 11:59:59,PERSONA,OTRO O INDETERMINADO [PERSONA],Mayor de edad,HOMBRE,COSTA RICA,LIMON,MATINA,
ASALTO,ARMA DE FUEGO,2021-05-03,12:00:00 - 14:59:59,EDIFICACION,GASOLINERIA [EDIFICACION],Desconocido,DESCONOCIDO,NICARAGUA,HEREDIA,HEREDIA,
ASALTO,ARMA DE FUEGO,2021-06-01,09:00:00 - 11:59:59,PERSONA,OTRO O INDETERMINADO [PERSONA],Mayor de edad,DESCONOCIDO,COSTA RICA,SAN JOSE,DESAMPARADOS,
ASALTO,ARMA DE FUEGO,2021-06-02,06:00:00 - 08:59:59,EDIFICACION,JOYERIA [EDIFICACION],Mayor de edad,HOMBRE,COSTA RICA,LIMON,POCOCI,
ASALTO,ARMA DE FUEGO,2021-06-02,06:00:00 - 08:59:59,EDIFICACION,JOYERIA [EDIFICACION],Desconocido,DESCONOCIDO,COSTA RICA,LIMON,POCOCI,
ASALTO,ARMA DE FUEGO,2021-06-01,18:00:00 - 20:59:59,VIVIENDA,NO APLICA [VIVIENDA],Mayor de edad,MUJER,COSTA RICA,LIMON,MATINA,
ASALTO,ARMA DE FUEGO,2021-06-02,18:00:00 - 20:59:59,PERSONA,PEATON [PERSONA],Mayor de edad,MUJER,COSTA RICA,SAN JOSE,GOICOECHEA,
ASALTO,ARMA DE FUEGO,2021-06-02,18:00:00 - 20:59:59,VIVIENDA,NO APLICA [VIVIENDA],Mayor de edad,DESCONOCIDO,COSTA RICA,HEREDIA,SARAPIQUI,
ASALTO,ARMA DE FUEGO,2021-06-03,03:00:00 - 05:59:59,PERSONA,OTRO O INDETERMINADO [PERSONA],Mayor de edad,DESCONOCIDO,COSTA RICA,LIMON,SIQUIRRES,
ASALTO,ARMA DE FUEGO,2021-06-04,12:00:00 - 14:59:59,PERSONA,EMPRESARIO/COMERCIANTE [PERSONA],Adulto Mayor,DESCONOCIDO,COSTA RICA,LIMON,LIMON,
ASALTO,ARMA DE FUEGO,2021-06-05,21:00:00 - 23:59:59,VIVIENDA,NO APLICA [VIVIENDA],Desconocido,HOMBRE,COSTA RICA,LIMON,MATINA,
ASALTO,ARMA DE FUEGO,2021-02-07,21:00:00 - 23:59:59,PERSONA,OTRO O INDETERMINADO [PERSONA],Mayor de edad,HOMBRE,COSTA RICA,LIMON,GUACIMO,
ASALTO,ARMA DE FUEGO,2021-06-07,12:00:00 - 14:59:59,EDIFICACION,VETERINARIA [EDIFICACION],Mayor de edad,MUJER,COSTA RICA,SAN JOSE,SANTA ANA,
ASALTO,ARMA DE FUEGO,2021-06-07,18:00:00 - 20:59:59,VIVIENDA,NO APLICA [VIVIENDA],Mayor de edad,DESCONOCIDO,COSTA RICA,SAN JOSE,DESAMPARADOS,
ASALTO,ARMA DE FUEGO,2021-06-10,12:00:00 - 14:59:59,PERSONA,PEATON [PERSONA],Mayor de edad,HOMBRE,NICARAGUA,SAN JOSE,SAN JOSE,
ASALTO,ARMA DE FUEGO,2021-06-10,15:00:00 - 17:59:59,PERSONA,OTRO O INDETERMINADO [PERSONA],Desconocido,DESCONOCIDO,COSTA RICA,LIMON,POCOCI,
ASALTO,ARMA DE FUEGO,2021-06-11,03:00:00 - 05:59:59,PERSONA,PEATON [PERSONA],Mayor de edad,HOMBRE,NICARAGUA,SAN JOSE,CURRIDABAT,
ASALTO,ARMA DE FUEGO,2021-06-10,18:00:00 - 20:59:59,PERSONA,PEATON [PERSONA],Mayor de edad,DESCONOCIDO,COSTA RICA,SAN JOSE,SAN JOSE,
ASALTO,ARMA DE FUEGO,2021-06-10,18:00:00 - 20:59:59,EDIFICACION,SALA DE BELLEZA [EDIFICACION],Mayor de edad,HOMBRE,COSTA RICA,SAN JOSE,DESAMPARADOS,
ASALTO,ARMA DE FUEGO,2021-06-11,12:00:00 - 14:59:59,PERSONA,OTRO O INDETERMINADO [PERSONA],Mayor de edad,HOMBRE,COSTA RICA,LIMON,SIQUIRRES,
ASALTO,ARMA DE FUEGO,2021-06-11,15:00:00 - 17:59:59,PERSONA,PEATON [PERSONA],Mayor de edad,MUJER,COSTA RICA,SAN JOSE,TIBAS,
HURTO,POR DESCUIDO,2021-03-01,21:00:00 - 23:59:59,VIVIENDA,NO APLICA [VIVIENDA],Mayor de edad,HOMBRE,NICARAGUA,SAN JOSE,VASQUEZ DE CORONADO,
HURTO,POR DESCUIDO,2021-03-05,21:00:00 - 23:59:59,PERSONA,CLIENTE LOCAL COMERCIAL [PERSONA],Menor de edad,HOMBRE,COSTA RICA,GUANACASTE,SANTA CRUZ,
HURTO,POR DESCUIDO,2021-03-08,09:00:00 - 11:59:59,VEHICULO,CARGA LIVIANA [VEHICULO],Adulto Mayor,HOMBRE,COSTA RICA,SAN JOSE,PEREZ ZELEDON,
HURTO,POR DESCUIDO,2021-03-08,12:00:00 - 14:59:59,VEHICULO,ACUATICO [VEHICULO],Mayor de edad,HOMBRE,COSTA RICA,PUNTARENAS,PUNTARENAS,
HURTO,POR DESCUIDO,2021-03-09,06:00:00 - 08:59:59,VEHICULO,AUTOMOVIL [VEHICULO],Mayor de edad,MUJER,COLOMBIA,HEREDIA,HEREDIA,
HURTO,POR DESCUIDO,2021-02-28,00:00:00 - 02:59:59,EDIFICACION,BODEGA/DEPOSITO/ALMACEN [EDIFICACION],Desconocido,DESCONOCIDO,Desconocido,SAN JOSE,DESAMPARADOS,
